Feature_A,Feature_B,Feature_C,Feature_D,Feature_E,Feature_F,Target_Binary
-1.2616222028486423,0.06297719651024347,-0.5508898951525757,-0.24509275936778985,0.6025881570731539,-1.6067337592548638,0
-0.22671519269733176,-0.6350111681307948,0.14232387299598614,-0.3686985757907448,-0.6282774758892901,-0.6927048908407749,1
-0.8732666835720024,2.9337338643664355,-1.4985999334359599,0.4175129576498068,-0.5259438287476779,-0.2511837087742933,1
3.510788499270941,3.136622509596943,-1.8199961559018387,1.381289492392788,-1.0346548038997008,4.468582501802727,1
2.835686742169824,-3.2334266508455474,-3.5409984002946415,0.9797279328307535,1.094715803954684,0.8903847963416747,0
-1.8689666985992979,-0.3038080652524977,0.8344611396478321,-2.2092509385784336,1.3423002403488706,-3.6559778893108716,1
-2.614619339829222,1.0672786413984456,-3.376984229098893,2.155050314324614,0.09069681993835635,-1.319958086635663,1
0.1917534528467979,-1.0766699375166198,0.7211709292219317,-1.5740072594989019,-0.9120390013033085,-1.4579395949347025,1
-4.339453629046843,-0.3336285832067263,1.5815079569721586,-0.12415385588982941,0.45889706458001034,-3.197950274927213,0
-1.399226868672358,0.12032179153719191,-1.3890094686472096,1.8032594870289893,-0.2567859880646861,0.07390717357692234,0
-1.5926651374875838,2.521056464113316,-1.6682808689309099,0.8530270209814529,1.3349029663592844,-0.6009320577932687,1
-0.4767294659847824,-2.437533641247871,-0.6115487290214738,-0.36204475314645623,-0.6813851151419678,-1.7582946171516443,0
-1.6257401027463567,1.3456157309568937,-2.8138563534973846,1.4760093984428053,-1.1653284712763288,-0.8414035211050015,1
-1.9779042888266605,1.9752303757277043,-2.6461139496996737,1.5611919522756779,-1.7657558115601355,-0.8022381995628626,1
1.8740799884495107,0.770113463054598,-0.2095495905968494,-0.12705106294568425,-0.0033881963424225703,1.5888398018742196,1
-0.9193670373840312,1.1008808112617046,-2.215080195084047,1.3605056900321317,-1.8803182059287167,-0.1267085019448314,0
-0.2933516985536163,-0.6879379148426193,-2.5772130118344054,1.4629193635748818,-0.6090162398727031,-0.13637929909335889,0
0.0259297019600937,-0.30516651126479877,-1.1890973382123322,0.8370036236801099,-0.08256595740569511,0.25346797088239015,1
-2.6658008485813935,-1.0791098685412703,0.6201945598615188,0.14367682849979957,0.6542706085969352,-2.1372286131702007,0
-1.8752401866628323,0.16935150187232084,-0.6228167885847113,0.22373084051920755,-0.4812798575874455,-1.6412523113130901,0
-0.20933835101066178,-1.9793778444229249,-1.1932832044513202,1.356013284390249,-0.6699811146805856,0.15245440014210843,0
-1.7983355424614427,1.9617865252601923,-1.5675935283775706,0.3849950582283975,-1.7615391383581764,-1.3819125147353177,1
-2.7234201207594175,-0.273939722030627,-1.505527732311529,0.8805157588649895,0.764698152652707,-2.2234432767613974,1
-1.0564628538057947,-0.29334072655542465,-1.0381743798022092,0.4358894555883148,-0.5520345541818616,-1.034851506339899,0
-1.9346185411449,0.6044257671364137,-1.2873040621528196,0.7310181283489448,-0.6882733957456681,-1.357605957501283,0
0.3108148027974469,-1.5865736454130974,-1.7485064160340613,0.2433579713446754,0.8055640937074249,-0.757053864173413,0
-0.5650263961171222,-2.1982586318941832,-1.8844817418072723,1.6605279362657417,-0.5647419429681955,-0.22700759056395414,0
-2.834528089953693,0.2912677185883601,-0.5329221730765934,1.513218942509287,-0.19033867495303766,-1.0113099243261658,0
0.5063220652557141,-1.383724833148344,-2.456897952793092,1.0088919368230413,-1.6378195966907927,-0.06050343206776354,0
-0.26421149508453057,-0.0006025784314439564,-2.5998980564820497,1.511173658662971,-0.5469948636118851,0.11491651167649142,0
-0.8823249019073067,2.4302698606900135,-0.7560317509746903,-0.23909012091325615,0.8649866429710321,-0.7341641195895061,1
1.9642640165867604,1.0760829648249541,0.5420770987566825,-0.8869914613780004,-0.26237106302780244,1.303807754517698,1
-0.708475941312882,0.9500874471592684,-2.3181431106737485,1.3193068553921097,1.6414793681131414,-0.07986031137493432,1
-2.513702247274715,-0.9554990120619565,1.3063104305871258,-0.9775346085259851,1.705773570049964,-2.837351647571378,0
-1.7928435706610997,-1.416576551152972,0.05377966100925313,-0.4076035523386137,-2.3132708662599994,-2.3426470017359122,0
2.2534287697817157,-2.043968516514755,-3.5015724569071827,1.535240237437527,0.073346861423625,1.322893977910041,0
-1.0028333708486064,1.3847959641846361,-0.9227586843577056,-0.19531037142086455,1.2788328560330835,-1.1554430412131875,1
-1.254845816194425,1.5200845311577569,-1.0428025372230358,-0.10516634207322273,-0.526743029639782,-1.2990840334237985,1
-1.6979203953622597,2.653086454212544,-3.221918422289036,1.7206303097345121,0.964289884367359,-0.48901544172171185,1
-2.4815488833798667,-0.1084686289018858,-0.4307145241222108,0.8964710405465399,1.404013802859822,-1.4249687647493972,0
-0.6582794344031448,-1.5837598009830187,-0.35113149298433843,-0.32264421956763023,-0.7242376611013837,-1.5147183157147754,0
-1.447426937317332,0.28855032694054916,-2.482802147802088,2.1112836028901563,0.09579887203982758,-0.1291373819630569,0
0.6432278059836813,-3.297281459203692,-0.9706420681073393,-0.8910604771472344,-0.34647489619838734,-1.7655277928531081,0
-2.959451169301193,-0.32000231469206564,-0.19494908696787183,0.6254355782598826,-1.1767769502746073,-2.069955789489805,0
-0.8413300151899601,0.6554807426936152,-1.3889110082341536,0.741466009855642,-0.05836452092745957,-0.43742574130580814,1
2.3295039101029054,1.8867886068769555,-1.131933606502707,-0.06896893488075495,0.14722427298011592,1.8933860729099021,1
-4.11250223346527,1.477445245967521,-0.9287594498498192,2.612515659213284,-0.428906249117353,-0.8119000713051381,0
-2.388783207317523,0.3464712454528558,-0.48317594608715064,-0.4108351505970913,0.7502956823891054,-2.6489879459412267,1
-1.2614900865255867,-1.284193379067097,-1.7660113528453363,0.9168944126450319,-0.9678059485960072,-1.321254036129467,0
0.6334792806469862,0.012419511780165537,-0.9206860119615958,0.14792183804558046,-0.08617581124662554,0.25754126051902326,1
-1.2023553406163756,1.5563440227492666,0.889427849983027,-1.7276160471886992,-1.2532180166929556,-2.0344274044926394,1
-2.5211171212313106,-0.3799402478423497,-1.9196180357732968,2.9679549136411727,-0.8099946785626324,-0.043009786846779696,0
-0.8046282013891365,2.0448269147589824,-1.6541303861460914,0.6197774889697647,0.688813449035197,-0.2913275560266817,1
-0.6525520420814219,-1.0168999125975184,-0.9961700978887866,1.2834958256571594,0.34433959414154064,0.04814263024400267,0
-0.8579369726546708,2.545155428165872,-1.1226306465556912,-0.1696119827601661,1.2424571425604554,-0.7875663034889395,1
-1.5406455666640784,-0.8354517387593042,-0.3662691711325734,0.5614594544386015,0.9325769187871541,-1.1352870799777461,0
-1.0070030514956088,-1.0511528812601696,-1.3249762858496912,0.282770276805962,-0.27192999349695235,-1.5015531331318281,0
-2.6640839017508835,0.4315447571303337,-1.7859448436628225,0.946397598672652,-0.3880344434007535,-2.0487729753748756,1
0.02292255030233359,-1.7236313485681891,-1.332219538293193,-0.20224576278626782,-0.1685052307027827,-1.3161816095771133,0
-0.7160006349514922,-1.046836110230799,-1.5444199452944865,0.40028245511826765,-0.1758910714593263,-1.2306029766913786,0
-2.306041269827894,-0.09391623220750545,-1.2437832736962113,2.412484891083955,-0.6792371012408565,-0.043506780869138395,0
-1.6622368794655893,0.5924277134423428,-1.3903503899376677,0.6194711154117483,0.3546595573458956,-1.295535727803535,1
-0.12231290806651962,-0.8070110452507928,-1.0912769931649653,0.31932228529762763,-0.5927525334161048,-0.5169945145430672,0
1.1738381266585196,-4.053018901070629,-0.5953958124132219,-2.2249482650832757,1.6763118561900407,-2.756363393704702,0
1.6628349571667544,1.9902012578483936,-1.3661523521799581,0.8245444051616548,-0.35926223724683654,2.1877476868065635,1
-1.6834447246645323,1.321438612743493,-1.3902103233144874,0.3851338399145673,0.020808814696342652,-1.3682077868795743,1
-0.927521543156347,1.644834240485876,-0.3244872408473035,-0.36977198057204697,-0.34373483062274746,-0.9134593406150863,1
1.0605808069131135,1.8653607386385538,0.4598075742408507,-0.7634980905299874,0.9380773564042455,0.8276467167877943,1
0.15403614820683842,0.78822624921505,1.3051494654175735,-2.5853855147614,-1.1590497756015983,-1.784566162150667,1
-0.2961764826659159,0.6647798298227104,-1.2387620388856897,0.09597327533216812,1.8254240607855718,-0.5818341370394955,1
-0.04829104045758015,0.9686801092321148,-0.5406735998159982,-0.3306392494044575,0.16856328099516205,-0.4001026377469429,1
-0.5205254827611883,1.1679851405165014,-0.968932260865163,-0.07188577520651779,-0.4904960353755999,-0.6874103700979077,1
-0.6145126242441542,1.7264566819127487,-1.7671594207334893,1.5918378350071147,0.7890282400940332,0.773510490573706,1
-1.3746188486741748,-1.0829528352454412,-0.6836045854352713,0.40345010051192753,-0.4238186347238965,-1.3837152019808094,0
0.5651028590927172,0.8409071310379095,-1.761276036348903,1.0642544566618684,-0.5090061583498877,0.9915868038202782,1
-2.752554229130537,1.0491214034134053,-0.4641811476456137,0.4871725909010831,0.49689573214272187,-1.801928096855852,0
-1.4096968552710574,0.6672774304421627,-1.2299326160760038,0.06706180044294718,-2.903970925113181,-1.5703840519861776,1
0.2883852604159489,0.7948317708298283,-0.028154595690857542,-0.7241992017304935,0.6896599258724009,-0.3262356554959934,1
1.3813381519204642,-0.8501236414938965,-2.3756890808650617,0.297181736425567,-0.4776933284560684,0.11693074707856588,0
-0.024388126222219975,1.1903231716114175,-0.30438520947701553,-0.7644327808607605,0.8807118550563477,-0.6685877094514485,1
-1.0302348377648491,-0.36680340956563773,-1.8636324324415572,0.2396612943092078,-0.6950106086468094,-1.6475552076365072,0
0.796146177590294,-1.2531242965606841,-3.111831724099553,1.2433707540025425,-0.20172057500081228,0.1551028775846388,0
-1.9040839557284244,0.11288002538441466,-1.3353352737052266,-0.18537245014540216,0.5207550374450901,-2.4697062592927406,0
-2.346358559780864,0.13910594461066483,-1.2948238650422814,0.6835976536108592,0.4973830864651685,-1.8936447765402629,0
0.6560611811117756,1.5226544685521914,-1.312753022018691,0.9798779112959244,1.3157315517750996,1.3839672303477792,1
1.146032411525474,-2.179812591007092,-2.7789023387949605,2.147297446311252,-0.7288186610375456,1.3397521680134195,0
-2.2420058253536093,0.8672944206846938,-0.8445675477910517,0.923207983352925,0.5319964190794004,-1.129031090886517,0
0.9622115167365952,1.9125443529462602,-1.564570134154995,0.5346055502555969,0.6133323052565586,1.1529640424161056,1
-0.11323308439790447,1.598507295254803,-1.6809510946508386,0.648632862260278,1.4672593975446953,0.2036361962108253,1
-2.840069891509404,0.30235913913243917,0.290329379208369,-1.4749617353490305,-0.45561522697932183,-3.811884033629484,1
-2.2369791874446925,1.1908348893200489,-0.9864926924183182,-0.11201551975382773,-0.15387163732767897,-2.2166447311529343,1
0.08346226037437332,-0.20023278091293428,0.9991280822912956,-2.3346006261330507,1.9533905466164443,-1.993789952163877,1
-2.4911985468362596,1.3387725129392531,0.06116174470821267,-0.4944234913655734,-0.7169728816686834,-2.2920643808819285,1
-5.40055682065565,1.0622258035130199,1.0711951981537577,0.813239331896813,-2.49152276149851,-2.984208752215384,0
-0.5995743558614708,0.45514021647289804,-0.11486895602558622,-0.861616153257755,-0.14491241354421114,-1.3753685914192377,1
2.54666756727689,-2.239715813682361,-4.494355271459572,3.104753137999447,0.759628296504721,2.7184864575375025,0
1.0212354436839903,-1.2503361475429973,-1.3476723910902058,-1.3837076106084742,1.948832875822782,-1.5994018811139068,0
1.278383696622568,-3.037463052693518,-1.6513196445250247,0.32631393144062215,-0.8681845700540922,-0.17563686694687286,0
-3.4432285070342403,-0.2885031615377065,-1.0414940799791244,0.0004423291448363287,-0.1212871151135997,-3.5651249789305854,1
-3.3013460565966306,1.8272900422990483,-1.8920505304468973,0.9434850925857834,-0.24459476266273136,-2.2781272316088548,1
-2.5486123578053093,-0.8791292000432054,-0.05818653945177987,0.6009422016517358,0.8125818169843059,-1.8248427922509285,0
-1.2235434065775457,-0.07821994979920899,-1.218644387492935,0.6721757073815897,-0.9512200184481869,-0.9565456762854933,0
-5.991264204609414,2.84515717428688,0.055685626256402054,1.2287806425984757,0.6719129347795088,-3.066716626950256,0
-0.4510961776556627,-1.982162712332578,-0.07436643371920282,-0.6232997342403206,0.5102542904597032,-1.6295514081453477,0
0.10334114682524276,-0.8613035637303987,-1.3428179855090534,0.03264689573408758,0.09233546826868913,-0.7673426128026423,0
-0.26327981504136844,-0.24760561565487893,-0.3084679527099137,-0.8858254948058408,-0.4927640178303769,-1.3953294986818348,1
-2.3337104827810666,1.6493541282595745,-1.7592046980318605,0.2908292957170113,0.24547869823046753,-2.1240350236351526,1
-5.688221845242227,2.3962989340975684,-1.7080712807679066,0.37874926804873477,-0.9077883686218013,-4.702853331472344,1
-1.3530572287819036,2.5879437640078637,-2.8812821584113113,1.8612931218351323,-1.310607172119338,0.10950431602420463,1
-5.524490856162501,1.7960583241789967,-2.0423879981051964,0.5383003402234019,0.7661820355550072,-4.716430341997186,1
-3.7926151867482645,-0.3765571309227207,1.0261181323118498,1.118276935231446,-0.7001336735492526,-1.6777585137062663,0
0.0552235360692408,0.8439710272731024,-1.3967719593578078,0.5373198907218554,-0.4734328249378115,0.16578996486441966,1
-2.406255755306109,0.4874950333691732,-1.6777582395080832,0.31718674265386904,0.08503524750810394,-2.432112122067263,1
-2.888598450119505,2.1128131315417695,-1.8700743390988852,0.49183152653133355,-0.15171567562677077,-2.3175877930841997,1
-1.1401850064705155,-0.7186759310686023,-1.4071297748751728,-0.6096392923983918,0.12582964564534319,-2.523808877629243,0
0.49182224763943916,-1.5663854601241036,-0.8161263834693316,-1.6848061557717493,0.8933077389766115,-2.204151262816839,0
-0.940885766024597,-0.8682459819171777,-0.9950088665019052,-0.0848862770718064,-0.6736881014317148,-1.6271250813423128,0
-1.5022293424993745,0.6685649694671782,-2.80641027382605,2.0105154147027555,0.07140312719291322,-0.34080921362138317,1
0.22494965807733558,1.1020027180173533,-0.3093406837972982,-0.5156199905678762,-0.727464074194701,-0.21262947531117693,1
-0.3586400436052113,0.9973709394121963,-0.9516445531202103,0.4777259461001853,-0.3500984640862823,0.004072329109914508,1
-1.0786241187429118,-1.8715619620111317,0.3013706225651027,-2.976565147458659,-0.642025992710085,-4.480080163268733,0
0.01064328026401773,-2.23811097639999,-2.4989024322084,1.858101682013892,-1.4761628555159776,0.17001803403472526,0
-2.990530124460359,0.6786196243638292,-0.7449965571430412,0.010803103753725285,-0.13335516733631994,-2.7561007286620534,0
-1.053242414060701,2.0237519664014787,-1.929061909643024,1.2487297647798532,0.35952319888588546,0.027257262082886813,1
-0.7330517147375191,-0.9995883981970947,-0.6930292549029762,-1.3570429776776318,-0.19441608922131817,-2.698248547351135,0
1.1119164045762981,1.0357206800314958,-1.7661138370672274,1.0003768610518127,-0.15761851722847792,1.44601302272386,1
-1.0432769525185372,-1.944778114434368,-1.1220542315774011,1.502736656401976,0.9287816384729899,-0.3668615746698696,0
-1.6497887378776652,0.5139217136329876,-0.9237094592154503,-0.29817803213205063,-0.6698044360099064,-2.060481921739144,1
0.03335505629405522,0.24453182529381923,-1.7052491396932983,0.8626791395479186,0.3776211010423811,0.1823979133352207,1
-1.057229415697235,-1.0003332134528742,-0.8293728358432412,0.4386293215804298,-1.111553172786243,-1.1209022904137356,0
-2.964072106586505,2.6772157279512596,-0.8294203375489623,-0.4951397771339372,0.7117307667099754,-2.777527937512003,1
-1.5300486602415702,-1.1547627830246023,-1.5737737428215564,1.4985701591422294,-1.8307024642305474,-0.8006264601247945,0
-1.8302849431052006,2.5495133493065083,-1.4332524285944885,0.17686530199873618,1.5865976184633586,-1.4080339925056788,1
-2.698268489735174,-0.8068159754097084,0.25037519277642506,0.2739775798295181,-0.32982701145991483,-2.1336800757738708,0
-0.2636168549349043,0.4598820102740029,-1.6061927730816357,-0.03443396533169778,-0.745328091120542,-0.9291433957231753,0
0.017440505519708882,-0.4497298695330698,-2.8988833944424326,2.453304471588937,0.40709464996630534,1.100222710457381,0
-0.16328106351759153,1.3792434925315722,-1.8299851390362056,1.382741983773753,-1.1592140624183789,0.8148923495087532,1
-0.2191590112745787,0.43382209443763564,-0.6616771235749029,0.2390753593568652,-0.3712743659013685,-0.14091834477807796,1
-0.6689869796479389,1.723832313782594,-0.5140542804565285,-0.3007810460479298,-0.16968860569931693,-0.6877597662278021,1
-2.2752275667507718,-1.1547587161207544,0.8364252497480515,-1.752315049748554,-0.26049448854945056,-3.746111475494141,0
-0.8765175806926941,0.5862388502209449,-0.6362242600352377,-0.1637272139665672,-0.15007712883706126,-1.0872782494487494,1
-1.105465587363442,1.1851337852259725,0.3058915944553293,-1.6458508874834203,1.143907178777631,-2.249684304691179,1
-2.1447336955564857,-2.39504804240543,1.5881679769022523,-0.1060189003394516,-0.6612456394777895,-1.8344455114690872,0
-0.6520098761369344,-0.3613575200102237,-0.943589282565734,0.5047550462773127,-0.41988282068646393,-0.5833392707417324,1
-1.0125640095958817,0.29092514361613997,-3.1939901741374097,1.6465623334965895,-1.2809508235982485,-0.5998238828566014,0
-2.4844055943360024,-1.14371134599675,-0.9097553826680945,0.11114365241679502,-0.5672942218603667,-2.783785991972711,1
0.7828156868938658,-0.624954373913978,-3.514047428930556,2.523806395152048,-1.857948678915746,1.4881302302967216,0
1.465788340128166,-0.2052311479124309,-0.8488676789400219,0.7509002026020082,-0.7994797986542213,1.5998386759599281,1
0.7243977058644018,1.1692009768756908,-0.4602294273789086,-0.6392891490524015,0.5563467367799207,0.03062246378407152,1
0.43489731549358335,-0.34999501448142256,0.12095174930983132,-0.7889054019849018,-0.5859331287059072,-0.5047472278403081,1
-2.812378028754445,-0.8141937105879201,0.12054450647858594,1.3629249311098657,-0.3640184258655888,-1.130846533243454,1
-1.2548944575401397,-1.8605372894769634,-0.0401342665927944,0.6143665778413632,-0.8271079021849316,-0.9481468665967716,0
0.3626428902818155,1.5586139209467107,-1.168415853217983,0.7972737837975812,-0.027166618695650863,1.0151603756450505,1
-2.533899551193674,0.9839836885933095,-1.242825382762039,1.5400873054075,-0.149919067414371,-0.8841560752835236,0
-2.168352725250923,-0.5272094318221061,0.390538626189215,0.134028285006768,1.7479172239701455,-1.6813312151138646,0
-0.3914643128675893,-1.0523425233164854,-2.1058517455088186,1.1001396858936823,1.9898001639707223,-0.4770060770847848,0
-2.7217731587928125,-2.941805861090284,1.526572562155959,-0.15878409362799983,1.0277268396539798,-2.5676311484169565,0
-2.9016525361646988,2.0405138626662884,-1.3974290688216442,0.4889701105143758,0.283812795843217,-2.119431501007246,1
-4.458078693589886,0.5420723631042688,-0.7198513541788999,-0.7231128034271483,0.94321687096834,-4.8358728927525565,1
0.7022056684985041,-1.7489018644959904,-1.6625235779634138,-0.4739239783409027,2.6194367964541545,-1.1891521162537189,0
-5.616030699437871,1.5130688816933338,-2.780657066456875,1.2729920449351235,-0.21159571907620123,-4.446873516168813,1
-2.2417593437650885,-0.17255676204295878,-0.7809621438343766,2.5237309693274668,1.6288144680686674,0.3372747411745649,0
-0.1960193082072016,1.4190209422822717,-2.8686734281107418,1.6557011791894591,-0.8396428765953899,0.5800091955312026,1
-1.3860810820271765,1.8239971875828505,-1.6040701534026947,0.43130705897233257,-0.23305030660161066,-1.0310015236090344,1
0.2835944728730566,-1.010663436762282,-1.2540707199813241,-2.1042441171531014,0.7315906819653655,-2.898721588088952,0
-0.062421522941224494,-0.15510238150442868,-2.5210165094827186,1.871812961200675,2.8688267244298995,0.6729281234563023,0
-0.3857139573961317,1.615211297288801,-1.8047730733956326,0.5304801965114546,-0.44899676672993505,-0.21482557107030653,1
-2.1254934885214385,1.4155426498482457,-1.6622717001662954,0.4163178261140347,1.5950677596434095,-1.8250621595392431,1
-3.293128407427419,-0.6137352809008585,0.5569991143087303,0.7580474615927826,1.3550580440474824,-1.9264073179533774,0
-1.2975727042348166,-1.5283364630407523,-1.759721313807763,1.6271235469309744,0.9605002393591439,-0.6539881152159592,0
0.22795814609776244,-0.6339879439409688,-2.939161041977416,1.8841014001714604,-1.6232755945919302,0.602590068709981,0
-0.6141971294320137,2.967089694202193,-0.9405115007524538,0.0828130841352856,-1.8962499168997775,-0.1030161401513261,1
0.27060338313492327,1.5248640712562456,-0.5606569461489339,-0.7501767191866329,-1.0914364471936218,-0.43381282398762566,1
-0.16570578333540287,-2.3476841647710716,0.21369367613905732,-1.4414007131258657,0.2063295905278054,-2.2169887322500266,0
0.4626525118747018,-2.082221005524702,-0.5795946907207847,-0.36997508342002927,0.5694541685436431,-0.8431678357869017,0
0.45240947748754934,-0.5656514889354539,-2.7976085685547263,0.8751919439136953,-0.5679186321218022,-0.19686263834651874,0
-2.8579684573123867,1.2562557575284954,-1.0826367098719887,1.44496816711624,1.0292109864841137,-1.1141216161609893,0
-2.003475980320802,0.8142296993524133,-2.199671759768359,1.1185774717276638,-0.9808800819617668,-1.3929733820873211,1
-0.9646231139885915,-0.6371206743443336,-1.5537390446147423,2.1716132287647563,0.46132633235984405,0.5591100776031392,0
-2.5022585938165385,0.028703169794196293,0.2522129237438153,-1.11020439093799,-0.18838554844216904,-3.2214726311371082,1
-0.7597220570119287,1.2135287248057185,-1.1386248393037492,-0.5692018809298102,0.17615488939551163,-1.4982439996053212,1
0.563143539470222,-1.956293562829087,-2.990222905266322,2.304538765971116,-0.4725161640243273,0.9610145458168489,0
-0.7712193651257699,0.19348943669920105,-1.5978034573511177,1.1546041929591628,1.8022598559367868,-0.16123562586900908,0
-0.7264112025632601,1.4560406411110014,-1.8582107518809465,0.8779051173284218,-1.2141222144119865,-0.20614092857482602,1
-1.5423628932019031,-0.11645892760669363,-1.2298754315805558,0.4930638482185693,0.3152678703431238,-1.4399627799632386,0
-0.835236506864735,-0.1535864624030645,0.6801751515925614,-1.6466387174052717,1.2385004017548609,-2.194532994179922,1
1.1190499348084408,0.7777762243018502,-0.10914095226045761,-0.47861811965210777,-0.9826621307518177,0.610691307680542,1
-2.3052495947596885,-0.1657034842599855,-0.9136526935526403,1.7466796323088114,-1.540361080475988,-0.6137874212238281,0
-0.6325925087728765,-1.2743895674072356,-1.8912464907018014,1.6307783879906368,-0.6366761626649655,-0.07125900640482719,0
-0.6323507699522453,0.6418335018208636,-0.08878341760016806,-0.7300640532502723,-0.8607169397369178,-1.1995000653195136,1
-1.369051026486209,0.3536352339555474,-0.5704145163792286,0.00689391945076534,0.006632133129731182,-1.360637297227846,1
-1.9853895447104248,0.8415008797267512,-1.2175929551255904,0.38025990973738577,0.9736205637809022,-1.6792474632438863,1
0.489600533786825,2.8597227564804033,-1.8268014608707082,0.8528194774935165,-1.590878832434742,1.2124272869553447,1
-0.3190017627407076,-0.3100451966606945,-0.4354497042622073,-0.16554571897157233,0.401490799910279,-0.7506470027163197,1
-0.9581543037441759,-3.119196940923646,0.29009750639037146,0.5779027303267052,-1.8426705691613539,-0.9083338426424074,0
-1.3539162246330754,-1.1050244044368471,-0.8177491347708211,0.8693019422592086,0.3071112720578891,-0.9383000448591386,0
-4.13619234882875,1.1334428704627486,-0.2554771806103757,-1.5923903456434996,0.5605869751023042,-5.101786268922028,1
1.7251196239494124,-2.7534048571690937,-2.303843743800938,0.04012649799502044,0.5958460910940816,-0.3398685690496649,0
-0.4017035185129679,-0.20923231697342448,-1.645937259604362,1.370815594442649,1.5699968527354369,0.25760792267324617,0
-1.8882366616767148,0.04604377825383699,-2.2778386621323037,1.472906143603675,-1.2514096314271816,-1.159280210049392,0
1.3508921432478118,-2.286797747780384,-2.2184268072581093,0.707394967413421,-0.8071878519417138,0.21972785763027503,0
-0.835786839712669,0.38066621937870626,-2.323954948574727,1.1666338646253358,-1.7803564022148526,-0.5101035810509638,0
-1.8796602876678574,1.7748484469835981,-1.3603866059093574,0.8048705176841638,-0.2256645333730335,-0.9509035158239474,1
1.96516318132208,-1.9892381420872387,-2.327644997235913,-0.4795052448905577,0.6359783745452092,-0.4947646762912262,0
-1.4780865530813392,1.6739819758764982,-1.408845259198784,0.029355139288463894,0.840701270114109,-1.4860256617820313,1
2.25272422919986,-2.4826151600261923,-2.0346404668197584,-1.1969522994008455,0.5670084040896555,-1.0045211944715753,0
-4.329335884525498,-2.238340501246487,-0.6966591223201096,-0.7399395369363235,0.8103605454755509,-5.481700750128745,1
-2.267730338662451,-1.764699232696476,-0.7363484167345098,0.2937235302522585,0.7038015152771975,-2.483269968584446,0
-0.34067258522243216,0.7458485884039332,-1.8794709742465037,0.5831835209596912,2.6990821602335626,-0.39072035504947333,1
1.4760353296452826,-0.5334484913223237,-3.2593582748848964,0.8456875525749994,0.6485986269293463,0.43839228546551645,0
1.3784312871878024,-0.013583669448252067,-0.28981659880863275,-0.22926048228740203,0.19875881527919714,0.7998954132284051,1
0.8386944011473088,-0.12914836279661834,-0.7133527220864702,0.82018511743123,-0.9253798672328762,1.219078737015923,1
-2.4687429615578744,0.3624073076735468,-0.461993987378877,-1.236127849979733,-1.1062085060096134,-3.5880071950860812,1
-0.2867202863926973,-1.4058306299356618,-1.2046386134096712,0.02895525273396571,0.18482004651720066,-1.187625500882137,0
-0.38683784547108135,1.431397573170806,-1.1850136310660035,0.2265553505400278,1.3612827659146212,-0.2869348915197879,1
-1.5709837187646927,0.6313249807562751,0.989979998789924,-2.051095815778789,-0.740612658573725,-2.900121648299318,1
-2.5402471121526444,-0.09025797783771095,-1.0230000763632872,1.822708589218643,1.1726177812624776,-0.768750907391143,0
2.108930345759539,1.7926009762391626,-0.7573989915857872,0.4524491212267141,0.6798417493384735,2.4200384617367874,1
-1.7382000046508206,-0.025904735009827262,-1.6290303407017945,1.0363971893492225,0.7285987059674717,-1.1983783499267449,0
